year, month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct, weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted, arr_delay, carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2009,7,DL,Delta Air Lines Inc.,LGA,"New York, NY: LaGuardia",1098,310,43.19,3.9,187.77,0,75.14,67,16,20528,2896,297,12887,0,4448
2009,7,F9,Frontier Airlines Inc.,LGA,"New York, NY: LaGuardia",62,27,4.93,0.89,16.87,0,4.31,0,0,2316,382,40,1345,0,549
2009,7,FL,AirTran Airways Corporation,LGA,"New York, NY: LaGuardia",523,180,34.59,0,88.88,0,56.53,9,9,14809,2068,0,7230,0,5511
2009,7,MQ,American Eagle Airlines Inc.,LGA,"New York, NY: LaGuardia",972,226,30.36,2.67,121.27,0,71.71,45,5,19066,3042,208,9611,0,6205
2009,7,NW,Northwest Airlines Inc.,LGA,"New York, NY: LaGuardia",916,290,57.76,48.3,134.44,0.47,49.03,21,12,17190,3113,3703,6546,34,3794
2009,7,OH,Comair Inc.,LGA,"New York, NY: LaGuardia",1103,364,66.32,41,210.6,0,46.08,93,18,21876,5227,3772,10743,0,2134
2009,7,OO,SkyWest Airlines Inc.,LGA,"New York, NY: LaGuardia",27,11,0,0,8.26,0,2.74,3,0,820,0,0,725,0,95
2009,7,UA,United Air Lines Inc.,LGA,"New York, NY: LaGuardia",590,159,20.19,1.3,83.95,0,53.57,46,8,11451,1373,77,5686,0,4315
2009,7,US,US Airways Inc.,LGA,"New York, NY: LaGuardia",1107,213,13.9,8.63,130.18,0,60.29,47,7,14805,920,808,8717,0,4360
2009,7,WN,Southwest Airlines Co.,LGA,"New York, NY: LaGuardia",236,66,17.62,9.63,32.27,0,6.48,0,5,7357,1527,1586,3748,0,496
2009,7,XE,ExpressJet Airlines Inc.,LGA,"New York, NY: LaGuardia",113,25,2,0,18.74,0,4.26,3,1,2528,142,0,2108,0,278
2009,7,YV,Mesa Airlines Inc.,LGA,"New York, NY: LaGuardia",75,16,5,0,11,0,0,6,0,1499,350,0,1149,0,0
2009,8,9E,Pinnacle Airlines Inc.,LGA,"New York, NY: LaGuardia",134,36,7.62,1.58,19.12,0,7.68,8,1,2367,371,102,1304,0,590
2009,8,AA,American Airlines Inc.,LGA,"New York, NY: LaGuardia",1457,386,91.14,19.74,206.27,0.22,68.63,38,19,23692,4708,1383,13001,4,4596
2009,8,B6,JetBlue Airways,LGA,"New York, NY: LaGuardia",248,73,11.95,3.7,42.51,0,14.85,2,3,4689,781,182,2614,0,1112
2009,8,CO,Continental Air Lines Inc.,LGA,"New York, NY: LaGuardia",310,54,5.82,0.32,43.76,0,4.1,1,2,3101,146,23,2512,0,420
2009,8,DL,Delta Air Lines Inc.,LGA,"New York, NY: LaGuardia",1093,226,41.52,1.23,140.55,0,42.7,30,8,15049,2252,61,9650,0,3086
2009,8,F9,Frontier Airlines Inc.,LGA,"New York, NY: LaGuardia",62,26,5.57,0,17.16,0,3.27,0,0,1309,193,0,962,0,154
2009,8,FL,AirTran Airways Corporation,LGA,"New York, NY: LaGuardia",527,182,31.91,0,89.41,0,60.67,2,7,13145,1699,0,6963,0,4483
2009,8,MQ,American Eagle Airlines Inc.,LGA,"New York, NY: LaGuardia",969,197,35.99,2.42,110.93,0,47.66,34,2,16134,2986,57,8862,0,4229
2009,8,NW,Northwest Airlines Inc.,LGA,"New York, NY: LaGuardia",881,262,54.39,25.07,145.75,1,35.79,14,10,13770,2688,2061,6919,24,2078
2009,8,OH,Comair Inc.,LGA,"New York, NY: LaGuardia",1077,350,77.35,23.64,211.65,1,36.36,70,16,19988,5777,2071,10019,60,2061
2009,8,UA,United Air Lines Inc.,LGA,"New York, NY: LaGuardia",592,151,23.05,3.56,72.04,0,52.35,26,6,8880,1103,187,4161,0,3429
2009,8,US,US Airways Inc.,LGA,"New York, NY: LaGuardia",1097,169,22.97,9.07,108.34,2.26,26.35,37,3,10515,957,1287,6314,130,1827
2009,8,WN,Southwest Airlines Co.,LGA,"New York, NY: LaGuardia",233,79,22.52,9.84,33.12,0,13.51,0,2,6198,1339,1371,2653,0,835
2009,8,XE,ExpressJet Airlines Inc.,LGA,"New York, NY: LaGuardia",98,25,3.61,0.04,17.91,0,3.44,4,0,1490,348,3,934,0,205
2009,8,YV,Mesa Airlines Inc.,LGA,"New York, NY: LaGuardia",73,15,8,0,7,0,0,5,0,1216,643,0,573,0,0
2009,9,9E,Pinnacle Airlines Inc.,LGA,"New York, NY: LaGuardia",116,7,2,1,3,0,1,5,0,226,74,29,105,0,18
2009,9,AA,American Airlines Inc.,LGA,"New York, NY: LaGuardia",1296,184,61.7,10.58,85.83,0.05,25.83,13,1,10486,3609,730,4674,3,1470
2009,9,B6,JetBlue Airways,LGA,"New York, NY: LaGuardia",221,31,18.08,0,12.92,0,0,0,1,1633,1005,0,628,0,0
2009,9,CO,Continental Air Lines Inc.,LGA,"New York, NY: LaGuardia",288,25,2.31,0,21.8,0,0.9,1,0,1625,53,0,1546,0,26
2009,9,DL,Delta Air Lines Inc.,LGA,"New York, NY: LaGuardia",999,124,22.33,3.9,68.4,0,29.36,28,3,5947,1299,122,2920,0,1606
2009,9,F9,Frontier Airlines Inc.,LGA,"New York, NY: LaGuardia",60,15,3.34,0,7.45,0,4.2,0,0,726,348,0,243,0,135
2009,9,FL,AirTran Airways Corporation,LGA,"New York, NY: LaGuardia",462,90,16.69,1,40.66,0,31.65,5,1,4791,641,105,1914,0,2131
2009,9,MQ,American Eagle Airlines Inc.,LGA,"New York, NY: LaGuardia",955,136,25.44,1.64,75.95,0,32.98,19,3,8907,3344,43,3954,0,1566
2009,9,NW,Northwest Airlines Inc.,LGA,"New York, NY: LaGuardia",749,112,28.76,11.98,53.79,0.33,17.15,9,2,7443,3163,1273,1817,14,1176
2009,9,OH,Comair Inc.,LGA,"New York, NY: LaGuardia",807,152,43.66,8.01,89.16,0,11.17,13,4,7663,3007,403,3718,0,535
2009,9,UA,United Air Lines Inc.,LGA,"New York, NY: LaGuardia",545,86,20.12,1,42.75,0,22.13,8,3,5078,1090,43,2565,0,1380
2009,9,US,US Airways Inc.,LGA,"New York, NY: LaGuardia",1044,101,13.13,0,65.7,1,21.17,24,1,3537,587,0,2236,18,696
2009,9,WN,Southwest Airlines Co.,LGA,"New York, NY: LaGuardia",227,58,22.51,4.65,18.75,0,12.1,0,0,3393,964,268,1603,0,558
2009,9,XE,ExpressJet Airlines Inc.,LGA,"New York, NY: LaGuardia",57,6,0,0,5,0,1,1,0,364,0,0,275,0,89
2009,9,YV,Mesa Airlines Inc.,LGA,"New York, NY: LaGuardia",112,33,18,0,14,0,1,4,1,3061,1755,0,1123,0,183
2009,10,9E,Pinnacle Airlines Inc.,LGA,"New York, NY: LaGuardia",123,31,3,2,15.73,0,10.27,4,0,1981,283,97,1002,0,599
2009,10,AA,American Airlines Inc.,LGA,"New York, NY: LaGuardia",1331,309,60.71,5.61,174.13,0,68.55,13,2,18981,3663,235,11227,0,3856
2009,10,B6,JetBlue Airways,LGA,"New York, NY: LaGuardia",239,57,5.12,0,42.56,0,9.32,0,2,3697,332,0,2720,0,645
2009,10,CO,Continental Air Lines Inc.,LGA,"New York, NY: LaGuardia",277,65,7.25,3.14,47.86,0,6.75,1,0,3956,434,146,2994,0,382
2009,10,DL,Delta Air Lines Inc.,LGA,"New York, NY: LaGuardia",1046,163,33.39,2.66,91.02,0,35.93,36,1,7175,1601,77,3825,0,1672
2009,10,F9,Frontier Airlines Inc.,LGA,"New York, NY: LaGuardia",62,17,1.57,0,11.01,0,4.43,0,0,1091,48,0,690,0,353
2009,10,FL,AirTran Airways Corporation,LGA,"New York, NY: LaGuardia",489,119,14.87,0,62.3,0,41.83,9,0,6388,491,0,3663,0,2234
2009,10,MQ,American Eagle Airlines Inc.,LGA,"New York, NY: LaGuardia",982,192,29.26,2.05,114.81,0,45.88,17,0,11565,2244,818,6019,0,2484
2009,10,NW,Northwest Airlines Inc.,LGA,"New York, NY: LaGuardia",801,204,39.4,48.08,78.39,0,38.13,10,0,10921,2573,2693,3156,0,2499
2009,10,OH,Comair Inc.,LGA,"New York, NY: LaGuardia",854,232,45.12,18.83,131.52,0,36.54,12,2,13420,3451,1613,6227,0,2129
2009,10,UA,United Air Lines Inc.,LGA,"New York, NY: LaGuardia",561,103,15.29,0,58.88,0.5,28.32,16,1,5878,1040,0,3131,8,1699
2009,10,US,US Airways Inc.,LGA,"New York, NY: LaGuardia",1082,139,14.02,1,93.38,0.28,30.31,20,1,5245,556,54,3300,7,1328
2009,10,WN,Southwest Airlines Co.,LGA,"New York, NY: LaGuardia",234,70,25.06,4.43,25.35,0,15.17,0,0,4787,2097,447,1335,0,908
2009,10,XE,ExpressJet Airlines Inc.,LGA,"New York, NY: LaGuardia",79,8,0,0,8,0,0,0,0,619,0,0,619,0,0
2009,10,YV,Mesa Airlines Inc.,LGA,"New York, NY: LaGuardia",122,24,9,0,15,0,0,3,0,2354,850,0,1504,0,0
2009,11,9E,Pinnacle Airlines Inc.,LGA,"New York, NY: LaGuardia",109,14,1,0,8.23,0,4.77,6,0,595,17,0,371,0,207
2009,11,AA,American Airlines Inc.,LGA,"New York, NY: LaGuardia",1286,240,51.09,1.04,153.51,0.35,34.02,9,0,13600,2728,59,8580,8,2225
2009,11,B6,JetBlue Airways,LGA,"New York, NY: LaGuardia",249,52,5.88,0.47,34.63,0,11.01,0,2,3186,288,8,2250,0,640
2009,11,CO,Continental Air Lines Inc.,LGA,"New York, NY: LaGuardia",276,59,13.34,0.59,38.7,0,6.37,1,0,3135,625,10,2253,0,247
2009,11,DL,Delta Air Lines Inc.,LGA,"New York, NY: LaGuardia",1014,164,26,0,105.18,0,32.82,34,0,7409,1535,0,4194,0,1680
2009,11,EV,Atlantic Southeast Airlines,LGA,"New York, NY: LaGuardia",29,4,0.1,1,1.9,0,1,0,0,286,14,60,162,0,50
2009,11,F9,Frontier Airlines Inc.,LGA,"New York, NY: LaGuardia",60,12,2.05,0,8.18,0,1.78,0,0,453,126,0,263,0,64
2009,11,FL,AirTran Airways Corporation,LGA,"New York, NY: LaGuardia",545,121,17.51,1,56,0,46.49,9,0,5364,584,43,2432,0,2305
2009,11,MQ,American Eagle Airlines Inc.,LGA,"New York, NY: LaGuardia",935,164,16.19,0.05,115.25,0,32.51,12,1,7339,964,5,4806,0,1564
2009,11,NW,Northwest Airlines Inc.,LGA,"New York, NY: LaGuardia",795,153,25.07,45.09,69.8,0,13.04,3,0,6960,1049,2739,2370,0,802
2009,11,OH,Comair Inc.,LGA,"New York, NY: LaGuardia",563,140,20.9,4.73,102.12,0,12.25,7,1,7631,1462,258,5193,0,718
2009,11,UA,United Air Lines Inc.,LGA,"New York, NY: LaGuardia",479,67,6.77,0.82,44.3,0,15.11,11,0,3398,376,23,2171,0,828
2009,11,US,US Airways Inc.,LGA,"New York, NY: LaGuardia",994,154,16.05,0.44,111.62,0,25.89,11,1,5767,854,12,3810,0,1091
2009,11,WN,Southwest Airlines Co.,LGA,"New York, NY: LaGuardia",234,69,16.46,5.38,31.59,0,15.57,0,1,3900,956,410,1846,0,688
2009,11,XE,ExpressJet Airlines Inc.,LGA,"New York, NY: LaGuardia",28,2,0,0,2,0,0,0,0,64,0,0,64,0,0
2009,11,YV,Mesa Airlines Inc.,LGA,"New York, NY: LaGuardia",113,22,7,0,15,0,0,3,0,1611,711,0,900,0,0
2009,12,9E,Pinnacle Airlines Inc.,LGA,"New York, NY: LaGuardia",96,15,2.41,0.57,7.5,0,4.52,9,1,670,96,21,294,0,259
2009,12,AA,American Airlines Inc.,LGA,"New York, NY: LaGuardia",1373,342,69.91,35.34,150.36,0,86.4,35,2,21715,3303,4814,7306,0,6292
2009,12,B6,JetBlue Airways,LGA,"New York, NY: LaGuardia",274,91,24.05,0.13,34.56,0,32.26,9,1,4720,1235,12,1811,0,1662
2009,12,CO,Continental Air Lines Inc.,LGA,"New York, NY: LaGuardia",284,56,7.53,2.21,35.67,0,10.59,5,0,3428,271,372,2110,0,675
2009,12,DL,Delta Air Lines Inc.,LGA,"New York, NY: LaGuardia",1050,185,34.64,6.52,90.65,0,53.19,72,2,9110,2280,340,3282,0,3208
2009,12,F9,Frontier Airlines Inc.,LGA,"New York, NY: LaGuardia",62,18,3.09,0.4,10.75,0,3.76,2,0,801,111,38,409,0,243
2009,12,FL,AirTran Airways Corporation,LGA,"New York, NY: LaGuardia",569,190,34.62,0,68.67,0,86.71,23,2,9845,1663,0,3005,0,5177
2009,12,MQ,American Eagle Airlines Inc.,LGA,"New York, NY: LaGuardia",965,241,34.09,8.32,116.85,0,81.73,32,0,13744,2458,909,5270,0,5107
2009,12,NW,Northwest Airlines Inc.,LGA,"New York, NY: LaGuardia",880,242,64.86,43.4,94.6,0,39.14,45,4,11616,3465,1995,3690,0,2466
2009,12,OH,Comair Inc.,LGA,"New York, NY: LaGuardia",604,161,52.97,15.4,72.74,0,19.89,56,1,9635,3982,1319,3120,0,1214
2009,12,UA,United Air Lines Inc.,LGA,"New York, NY: LaGuardia",475,111,17.74,4.21,46.53,0,42.51,25,0,6392,929,234,2273,0,2956
2009,12,US,US Airways Inc.,LGA,"New York, NY: LaGuardia",876,114,18.85,0.94,62.97,0,31.24,49,0,4394,851,60,2058,0,1425
2009,12,WN,Southwest Airlines Co.,LGA,"New York, NY: LaGuardia",242,106,29.3,11.02,32.42,0.81,32.44,9,0,6585,1416,679,2027,201,2262
2009,12,XE,ExpressJet Airlines Inc.,LGA,"New York, NY: LaGuardia",39,6,3.69,0,2.31,0,0,0,0,232,123,0,109,0,0
2009,12,YV,Mesa Airlines Inc.,LGA,"New York, NY: LaGuardia",102,22,11,2,8,0,1,9,0,1815,597,274,860,0,84
2010,1,9E,Pinnacle Airlines Inc.,LGA,"New York, NY: LaGuardia",97,17,3.65,0,5.35,0,8,8,3,930,210,0,234,0,486
2010,1,AA,American Airlines Inc.,LGA,"New York, NY: LaGuardia",1378,237,78.83,10.55,104.87,0,42.76,62,8,13281,4388,459,6136,0,2298
2010,1,B6,JetBlue Airways,LGA,"New York, NY: LaGuardia",275,81,21.33,0.2,23.33,0.36,35.78,3,1,5617,1033,9,2315,16,2244
2010,1,CO,Continental Air Lines Inc.,LGA,"New York, NY: LaGuardia",255,42,10,0,26.76,1.56,3.69,4,0,3221,635,0,2384,65,137
2010,1,DL,Delta Air Lines Inc.,LGA,"New York, NY: LaGuardia",2016,359,87.42,38.5,167.64,0,65.45,100,12,21934,5747,3746,8301,0,4140
2010,1,F9,Frontier Airlines Inc.,LGA,"New York, NY: LaGuardia",62,22,2.28,0,8.07,0,11.65,1,0,1487,109,0,686,0,692
2010,1,FL,AirTran Airways Corporation,LGA,"New York, NY: LaGuardia",560,111,24.65,0,49.45,0,36.9,18,5,6656,1199,0,2249,0,3208
2010,1,MQ,American Eagle Airlines Inc.,LGA,"New York, NY: LaGuardia",967,188,30.79,5.2,106.66,0,45.35,50,6,11607,2902,319,5879,0,2507
2010,1,OH,Comair Inc.,LGA,"New York, NY: LaGuardia",538,131,42.71,8.67,77.42,0,2.21,21,5,8566,2867,758,4817,0,124
2010,1,UA,United Air Lines Inc.,LGA,"New York, NY: LaGuardia",398,76,15.86,1.13,35.99,0,23.02,12,1,4652,883,27,2192,0,1550
2010,1,US,US Airways Inc.,LGA,"New York, NY: LaGuardia",1077,144,33.63,2.51,62.44,0.88,44.54,69,1,6979,1669,127,2886,22,2275
2010,1,WN,Southwest Airlines Co.,LGA,"New York, NY: LaGuardia",242,84,24.27,7.81,28.29,0,23.63,7,0,4241,1104,652,1489,0,996
2010,1,XE,ExpressJet Airlines Inc.,LGA,"New York, NY: LaGuardia",27,4,2.56,0,1.44,0,0,2,0,322,253,0,69,0,0
2010,1,YV,Mesa Airlines Inc.,LGA,"New York, NY: LaGuardia",153,41,19,5,17,0,0,6,0,2737,1509,400,828,0,0
2010,2,9E,Pinnacle Airlines Inc.,LGA,"New York, NY: LaGuardia",105,20,7.58,0,4.49,0,7.93,25,2,1087,360,0,274,0,453
2010,2,AA,American Airlines Inc.,LGA,"New York, NY: LaGuardia",1248,242,56.72,18.71,108.91,0,57.66,144,9,16340,3097,1426,7726,0,4091
2010,2,B6,JetBlue Airways,LGA,"New York, NY: LaGuardia",250,71,15.92,1.67,27.3,0.36,25.76,15,4,5510,867,85,2637,8,1913
2010,2,CO,Continental Air Lines Inc.,LGA,"New York, NY: LaGuardia",235,33,11.64,0,20.53,0,0.83,19,4,1616,370,0,1191,0,55
2010,2,DL,Delta Air Lines Inc.,LGA,"New York, NY: LaGuardia",1907,375,100.42,34.7,162.48,0.24,77.16,265,17,24937,6469,3054,9116,11,6287
2010,2,EV,Atlantic Southeast Airlines,LGA,"New York, NY: LaGuardia",56,19,10.35,0,3.52,0,5.13,6,2,2224,1145,0,190,0,889
2010,2,F9,Frontier Airlines Inc.,LGA,"New York, NY: LaGuardia",56,20,3.52,0,10.34,0,6.14,6,0,1321,101,0,745,0,475
2010,2,FL,AirTran Airways Corporation,LGA,"New York, NY: LaGuardia",503,137,22.36,2.13,76.51,0,35.99,41,7,10298,1476,378,5663,0,2781
2010,2,MQ,American Eagle Airlines Inc.,LGA,"New York, NY: LaGuardia",883,148,16.4,5.8,91.98,0,33.82,116,3,9573,1017,699,5583,0,2274
2010,2,OH,Comair Inc.,LGA,"New York, NY: LaGuardia",465,98,33.66,7.44,52.01,0,4.89,94,2,6241,2477,782,2837,0,145
2010,2,UA,United Air Lines Inc.,LGA,"New York, NY: LaGuardia",359,69,12.92,0.53,34.43,0,21.12,48,2,4034,607,9,2376,0,1042
2010,2,US,US Airways Inc.,LGA,"New York, NY: LaGuardia",1025,132,27.28,2.04,65.07,0.5,37.1,204,3,6712,1067,332,3479,21,1813
2010,2,WN,Southwest Airlines Co.,LGA,"New York, NY: LaGuardia",219,62,20.37,9.01,19.15,0,13.47,37,2,4643,950,1195,1749,0,749
2010,2,XE,ExpressJet Airlines Inc.,LGA,"New York, NY: LaGuardia",83,15,2.02,1.72,10.02,0,1.23,23,1,757,149,85,467,0,56
2010,2,YV,Mesa Airlines Inc.,LGA,"New York, NY: LaGuardia",54,8,1,0,5,0,2,9,1,817,19,0,464,0,334
2010,3,9E,Pinnacle Airlines Inc.,LGA,"New York, NY: LaGuardia",125,27,2.59,1,17.51,0,5.9,7,1,1988,225,41,1172,0,550
2010,3,AA,American Airlines Inc.,LGA,"New York, NY: LaGuardia",1401,435,89.03,18.97,271.26,0,55.75,25,10,27874,5148,1248,16845,0,4633
2010,3,B6,JetBlue Airways,LGA,"New York, NY: LaGuardia",279,105,21.42,0.17,56.38,0,27.03,6,3,8235,1906,10,4065,0,2254
2010,3,CO,Continental Air Lines Inc.,LGA,"New York, NY: LaGuardia",267,63,7.1,0,54.56,0,1.34,2,1,3677,259,0,3373,0,45
2010,3,DL,Delta Air Lines Inc.,LGA,"New York, NY: LaGuardia",2187,619,113.22,85.36,309.42,0,111,91,9,34443,7175,5197,13217,0,8854
2010,3,EV,Atlantic Southeast Airlines,LGA,"New York, NY: LaGuardia",104,39,17.53,0,15.79,0,5.68,0,0,2453,1286,0,690,0,477
2010,3,F9,Frontier Airlines Inc.,LGA,"New York, NY: LaGuardia",62,32,6.2,0,18.04,0,7.76,1,0,2092,221,0,1378,0,493
2010,3,FL,AirTran Airways Corporation,LGA,"New York, NY: LaGuardia",564,183,15.83,0.71,107.34,0,59.12,17,6,13553,761,56,7402,0,5334
2010,3,MQ,American Eagle Airlines Inc.,LGA,"New York, NY: LaGuardia",1004,268,21.4,5.61,195.42,0,45.57,29,7,17208,2395,451,11478,0,2884
2010,3,OH,Comair Inc.,LGA,"New York, NY: LaGuardia",504,135,27.55,3.51,102.52,0,1.41,22,3,7220,1944,259,4971,0,46
2010,3,UA,United Air Lines Inc.,LGA,"New York, NY: LaGuardia",402,124,14.64,0.84,81.67,0,26.85,10,0,8286,950,127,5198,0,2011
2010,3,US,US Airways Inc.,LGA,"New York, NY: LaGuardia",1145,232,35.44,2.23,151.7,0.48,42.15,58,1,10664,2407,164,5900,14,2179
2010,3,WN,Southwest Airlines Co.,LGA,"New York, NY: LaGuardia",242,118,41.08,8.8,47.11,0,21,3,1,8741,3224,788,3243,0,1486
2010,3,XE,ExpressJet Airlines Inc.,LGA,"New York, NY: LaGuardia",90,30,2.04,1,22.68,0,4.28,5,1,2510,138,171,1827,0,374
2010,3,YV,Mesa Airlines Inc.,LGA,"New York, NY: LaGuardia",58,15,3,0,12,0,0,3,0,1209,92,0,1117,0,0
2010,4,9E,Pinnacle Airlines Inc.,LGA,"New York, NY: LaGuardia",224,41,9.58,1.61,14.07,0,15.74,0,1,1708,382,50,524,0,752
2010,4,AA,American Airlines Inc.,LGA,"New York, NY: LaGuardia",1348,188,79.12,10.2,63.06,0,35.62,14,3,9358,4098,601,2229,0,2430
2010,4,B6,JetBlue Airways,LGA,"New York, NY: LaGuardia",270,34,9.44,0,15.3,0,9.26,1,1,2001,671,0,694,0,636
2010,4,CO,Continental Air Lines Inc.,LGA,"New York, NY: LaGuardia",257,22,7.31,0,9.86,1,3.84,0,0,869,318,0,362,38,151
2010,4,DL,Delta Air Lines Inc.,LGA,"New York, NY: LaGuardia",2081,345,85.49,7.23,180.58,0,71.7,21,7,14896,4920,310,5574,0,4092
2010,4,EV,Atlantic Southeast Airlines,LGA,"New York, NY: LaGuardia",60,11,4.5,0,5.74,0,0.76,0,0,585,323,0,207,0,55
2010,4,F9,Frontier Airlines Inc.,LGA,"New York, NY: LaGuardia",81,26,3.45,1.16,13.36,0,8.04,0,0,1199,132,117,497,0,453
2010,4,FL,AirTran Airways Corporation,LGA,"New York, NY: LaGuardia",554,89,21.26,0.81,41.39,0,25.53,4,1,4821,1114,50,1918,0,1739
2010,4,MQ,American Eagle Airlines Inc.,LGA,"New York, NY: LaGuardia",989,112,22.13,1.87,62.2,0,25.79,11,0,6175,2232,179,2462,0,1302
2010,4,OH,Comair Inc.,LGA,"New York, NY: LaGuardia",807,146,43.42,3.61,92.06,0,6.9,4,1,6912,2764,219,3603,0,326
2010,4,UA,United Air Lines Inc.,LGA,"New York, NY: LaGuardia",468,56,10.31,2.26,23.98,0,19.45,10,3,2496,551,133,796,0,1016
2010,4,US,US Airways Inc.,LGA,"New York, NY: LaGuardia",1106,112,29.39,0.2,58.33,0,24.08,12,1,4856,1680,19,2099,0,1058
2010,4,WN,Southwest Airlines Co.,LGA,"New York, NY: LaGuardia",232,67,24.82,2.12,23.57,0.58,15.91,0,0,2991,1169,51,1022,14,735
2010,4,XE,ExpressJet Airlines Inc.,LGA,"New York, NY: LaGuardia",85,14,2.08,1,10,0,0.92,0,0,450,72,89,267,0,22
2010,4,YV,Mesa Airlines Inc.,LGA,"New York, NY: LaGuardia",61,8,6,0,1,0,1,0,1,219,160,0,17,0,42
2010,5,9E,Pinnacle Airlines Inc.,LGA,"New York, NY: LaGuardia",460,165,24.31,1.6,75.93,0,63.15,22,1,9561,1508,178,3622,0,4253
2010,5,AA,American Airlines Inc.,LGA,"New York, NY: LaGuardia",1364,324,73.26,15.13,169.69,0,65.92,35,10,17343,3971,820,8386,0,4166
2010,5,B6,JetBlue Airways,LGA,"New York, NY: LaGuardia",275,51,7.77,3.22,34.33,0,5.68,2,3,3143,461,129,2247,0,306
2010,5,CO,Continental Air Lines Inc.,LGA,"New York, NY: LaGuardia",278,41,4.87,0,33.74,0,2.39,0,4,2146,205,0,1878,0,63
2010,5,DL,Delta Air Lines Inc.,LGA,"New York, NY: LaGuardia",2111,469,101.06,25.44,245.44,0,97.06,46,10,23651,5168,1799,11283,0,5401
2010,5,EV,Atlantic Southeast Airlines,LGA,"New York, NY: LaGuardia",87,28,8.22,0,14,0,5.78,1,0,1389,517,0,472,0,400
2010,5,F9,Frontier Airlines Inc.,LGA,"New York, NY: LaGuardia",108,35,3.55,0,23.04,0,8.41,0,1,2125,154,0,1376,0,595
2010,5,FL,AirTran Airways Corporation,LGA,"New York, NY: LaGuardia",604,153,19.9,2,97.3,0,33.81,7,1,9633,1081,122,5622,0,2808
2010,5,MQ,American Eagle Airlines Inc.,LGA,"New York, NY: LaGuardia",989,176,22.34,1.66,109.76,0,42.24,18,1,10847,1455,57,6889,0,2446
2010,5,OH,Comair Inc.,LGA,"New York, NY: LaGuardia",803,235,79.79,13.48,124.36,0,17.37,36,3,13168,6895,1022,4517,0,734
2010,5,UA,United Air Lines Inc.,LGA,"New York, NY: LaGuardia",480,103,15.49,3.46,53.09,0,30.96,10,2,6859,1160,171,3261,0,2267
2010,5,US,US Airways Inc.,LGA,"New York, NY: LaGuardia",1097,163,25.32,3.56,107.69,0,26.43,18,2,7206,1061,273,4566,0,1306
2010,5,WN,Southwest Airlines Co.,LGA,"New York, NY: LaGuardia",245,76,30.13,4.17,28.15,0,13.55,0,0,4930,1915,280,1834,0,901
2010,5,XE,ExpressJet Airlines Inc.,LGA,"New York, NY: LaGuardia",78,16,0.34,0.83,12.29,0,2.54,1,0,1087,30,66,817,0,174
2010,5,YV,Mesa Airlines Inc.,LGA,"New York, NY: LaGuardia",52,16,5,0,10,0,1,2,0,468,149,0,254,0,65
2010,6,9E,Pinnacle Airlines Inc.,LGA,"New York, NY: LaGuardia",321,83,21.57,0,27.63,0,33.79,30,1,6121,1550,0,1811,0,2760
2010,6,AA,American Airlines Inc.,LGA,"New York, NY: LaGuardia",1364,272,63.39,23.62,110.03,0,74.97,55,13,16529,4416,2127,5375,0,4611
2010,6,B6,JetBlue Airways,LGA,"New York, NY: LaGuardia",270,68,18.34,3.69,30.44,0,15.53,3,2,4099,1103,195,1982,0,819
2010,6,CO,Continental Air Lines Inc.,LGA,"New York, NY: LaGuardia",279,59,12.32,0,40.87,0,5.81,0,3,2568,769,0,1666,0,133
2010,6,DL,Delta Air Lines Inc.,LGA,"New York, NY: LaGuardia",2146,540,131.54,18.57,261.95,0,127.94,74,11,27664,6877,1039,12106,0,7642
2010,6,EV,Atlantic Southeast Airlines,LGA,"New York, NY: LaGuardia",101,17,2.81,3.1,4.16,0,6.94,4,1,1446,322,254,367,0,503
2010,6,F9,Frontier Airlines Inc.,LGA,"New York, NY: LaGuardia",108,34,6.92,0,19.45,0,7.63,0,0,1848,312,0,1125,0,411
2010,6,FL,AirTran Airways Corporation,LGA,"New York, NY: LaGuardia",588,139,17.79,1.5,73.87,0,45.83,2,3,8172,893,142,4319,0,2818
2010,6,MQ,American Eagle Airlines Inc.,LGA,"New York, NY: LaGuardia",1004,154,40.12,1.59,65.26,0,47.03,14,4,11321,3961,47,4000,0,3313
2010,6,OH,Comair Inc.,LGA,"New York, NY: LaGuardia",356,110,48,0.95,51.17,0.71,9.17,19,2,6346,3779,20,2025,15,507
2010,6,UA,United Air Lines Inc.,LGA,"New York, NY: LaGuardia",523,95,14.13,2.53,36.1,0,42.25,21,3,6237,752,369,2467,0,2649
2010,6,US,US Airways Inc.,LGA,"New York, NY: LaGuardia",1106,174,27.55,7.45,90.95,0.35,47.69,24,1,10969,1829,450,5502,16,3172
2010,6,WN,Southwest Airlines Co.,LGA,"New York, NY: LaGuardia",240,81,28.92,10.79,24.31,0,16.98,0,2,5594,1598,1366,1529,0,1101
2010,6,XE,ExpressJet Airlines Inc.,LGA,"New York, NY: LaGuardia",90,32,11.14,0,13.8,0,7.06,2,0,2967,691,0,1368,0,908
2010,6,YV,Mesa Airlines Inc.,LGA,"New York, NY: LaGuardia",53,5,3,0,2,0,0,1,0,242,64,0,178,0,0
2010,7,9E,Pinnacle Airlines Inc.,LGA,"New York, NY: LaGuardia",265,65,10.54,1,31.21,0,22.24,23,3,3246,563,86,1330,0,1267
